Date,Open,High,Low,Close,Adj Close,Volume
2017-03-28,56.669998,57.610001,56.669998,57.380001,55.727852,5953500
2017-03-29,57.090000,57.369999,56.860001,57.360001,55.708427,4042600
2017-03-30,57.360001,57.650002,57.189999,57.200001,55.553032,6359000
2017-03-31,57.459999,57.689999,56.970001,57.340000,55.689003,10065000
2017-04-03,57.259998,57.340000,56.040001,56.500000,54.873188,11343500
2017-04-04,56.299999,56.910000,56.250000,56.680000,55.048004,7123900
2017-04-05,56.799999,57.529999,56.419998,56.470001,54.844051,7857700
2017-04-06,56.439999,56.730000,56.139999,56.529999,54.902321,5757800
2017-04-07,56.580002,56.599998,56.189999,56.320000,54.698368,5229800
2017-04-10,56.430000,56.810001,56.270000,56.520000,54.892612,6039800
2017-04-11,56.320000,56.360001,54.720001,55.349998,53.756302,17301800
2017-04-12,54.639999,54.650002,53.119999,53.389999,51.852734,24822200
2017-04-13,53.130001,53.680000,52.779999,52.790001,51.270012,17014400
2017-04-17,52.990002,53.130001,52.750000,52.889999,51.367130,10471700
2017-04-18,52.599998,52.980000,52.389999,52.669998,51.153465,11262800
2017-04-19,53.000000,53.099998,52.299999,52.610001,51.095192,15441500
2017-04-20,53.220001,53.400002,51.400002,52.660000,51.143753,24664600
2017-04-21,52.770000,52.799999,52.209999,52.500000,50.988365,10951500
2017-04-24,53.009998,53.250000,52.750000,52.810001,51.289436,10784400
2017-04-25,53.169998,53.490002,52.959999,53.000000,51.473965,11688700
2017-04-26,53.200001,53.299999,52.910000,53.040001,51.512814,7373800
2017-04-27,53.240002,53.340000,52.910000,53.209999,51.677917,6956200
2017-04-28,51.799999,53.950001,51.049999,53.740002,52.192661,34362500
2017-05-01,53.650002,53.700001,53.099998,53.599998,52.056686,12987700
2017-05-02,53.650002,53.730000,52.900002,53.290001,51.755615,10445400
2017-05-03,53.410000,54.770000,53.250000,54.490002,52.921062,18428300
2017-05-04,54.730000,55.000000,54.500000,54.910000,53.328972,11993400
2017-05-05,54.930000,55.000000,54.700001,54.930000,53.348396,9108800
2017-05-08,54.990002,55.000000,54.560001,54.619999,53.047321,7033400
2017-05-09,54.689999,55.189999,54.630001,55.150002,53.562057,8332900
2017-05-10,55.220001,55.430000,54.860001,55.330002,53.736877,8517700
2017-05-11,55.250000,55.299999,54.410000,54.680000,53.105595,13514700
2017-05-12,54.500000,55.349998,54.400002,55.320000,53.727165,9107600
2017-05-15,55.080002,55.490002,55.080002,55.400002,53.804859,10686100
2017-05-16,55.389999,55.980000,55.099998,55.950001,54.339024,9599300
2017-05-17,55.639999,56.080002,55.299999,55.360001,53.766010,14811300
2017-05-18,55.580002,56.310001,55.020000,56.119999,54.504128,13125300
2017-05-19,56.490002,57.790001,56.200001,57.669998,56.009499,16643800
2017-05-22,58.389999,59.540001,58.380001,59.279999,57.573139,20771500
2017-05-23,59.380001,59.889999,59.130001,59.220001,57.514874,14223400
2017-05-24,59.279999,59.619999,58.570000,58.639999,56.951569,8592600
2017-05-25,58.650002,58.950001,58.259998,58.450001,56.767044,9556500
2017-05-26,57.660000,57.980000,57.369999,57.520000,56.413967,8261900
2017-05-30,57.279999,57.740002,57.169998,57.340000,56.237423,11553700
2017-05-31,57.259998,57.730000,57.000000,57.270000,56.168774,14082600
2017-06-01,57.450001,58.650002,57.349998,58.619999,57.492813,11560100
2017-06-02,58.889999,58.959999,58.349998,58.580002,57.453583,9538000
2017-06-05,58.500000,59.049999,58.480000,58.860001,57.728195,7960800
2017-06-06,58.599998,58.910000,58.180000,58.200001,57.080891,7871500
2017-06-07,58.299999,58.490002,57.130001,57.529999,56.423771,10126500
2017-06-08,57.770000,58.150002,57.610001,58.119999,57.002422,10261900
2017-06-09,58.369999,58.490002,56.740002,57.049999,55.952999,13624800
2017-06-12,56.520000,57.680000,56.480000,57.490002,56.384544,9985100
2017-06-13,57.950001,58.070000,57.500000,57.540001,56.433578,7111500
2017-06-14,57.700001,57.970001,56.669998,57.009998,55.913769,6740000
2017-06-15,56.419998,57.169998,56.400002,56.930000,55.835308,5416600
2017-06-16,56.980000,57.009998,56.349998,56.820000,55.727425,14555600
2017-06-19,56.959999,57.660000,56.910000,57.610001,56.502232,7166200
2017-06-20,57.459999,57.610001,56.509998,56.790001,55.698002,8181600
2017-06-21,56.790001,56.840000,56.119999,56.330002,55.246849,8324900
2017-06-22,56.240002,56.750000,56.060001,56.470001,55.384155,5560100
2017-06-23,56.639999,57.439999,56.570000,56.910000,55.815693,11847900
2017-06-26,57.090000,57.689999,56.209999,56.560001,55.472427,7339100
2017-06-27,56.290001,56.330002,55.410000,55.430000,54.364155,6814400
2017-06-28,55.400002,56.320000,55.180000,56.160000,55.080112,7542400
2017-06-29,55.930000,55.930000,54.549999,55.080002,54.020885,8456900
2017-06-30,55.599998,55.630001,55.029999,55.220001,54.158192,8781900
2017-07-03,55.529999,56.020000,54.919998,54.950001,53.893383,4379600
2017-07-05,55.009998,55.560001,54.779999,55.450001,54.383766,6823800
2017-07-06,55.020000,55.230000,54.740002,54.790001,53.736462,5663000
2017-07-07,55.040001,55.730000,54.869999,55.349998,54.285686,5356000
2017-07-10,55.369999,55.889999,55.189999,55.639999,54.570114,5098100
2017-07-11,55.630001,55.630001,55.020000,55.330002,54.266075,6124900
2017-07-12,55.790001,56.310001,55.720001,56.200001,55.119347,6126800
2017-07-13,56.380001,56.520000,56.169998,56.230000,55.148766,6219200
2017-07-14,56.500000,56.930000,56.150002,56.810001,55.717621,4440100
2017-07-17,56.730000,56.919998,56.389999,56.459999,55.374348,5123600
2017-07-18,56.340000,56.380001,56.000000,56.290001,55.207615,7441000
2017-07-19,56.459999,56.939999,56.009998,56.779999,55.688194,8783700
2017-07-20,55.110001,55.430000,53.459999,53.970001,52.932228,35943900
2017-07-21,53.660000,54.000000,53.369999,53.840000,52.804726,12113100
2017-07-24,53.750000,53.880001,53.090000,53.220001,52.196648,8832200
2017-07-25,53.200001,53.650002,53.070000,53.270000,52.245686,7112100
2017-07-26,53.290001,53.349998,52.740002,53.139999,52.118183,7581500
2017-07-27,53.080002,53.369999,52.230000,52.490002,51.480686,14069200
2017-07-28,52.270000,52.990002,52.270000,52.880001,51.863186,6644300
2017-07-31,53.099998,53.299999,52.750000,53.189999,52.167225,11302700
2017-08-01,53.299999,53.430000,52.910000,53.410000,52.382996,9372100
2017-08-02,53.299999,53.389999,52.779999,53.169998,52.147606,23084000
2017-08-03,53.160000,53.340000,52.750000,52.950001,51.931839,8643500
2017-08-04,53.000000,53.000000,52.509998,52.619999,51.608185,8677900
2017-08-07,52.500000,52.849998,52.490002,52.700001,51.686649,6561800
2017-08-08,52.549999,53.330002,52.209999,52.290001,51.284531,10462200
2017-08-09,52.049999,52.799999,52.000000,52.770000,51.755302,8085300
2017-08-10,52.540001,52.750000,52.110001,52.340000,51.333569,10768000
2017-08-11,52.389999,53.130001,52.290001,52.720001,51.706261,5894200
2017-08-14,53.040001,53.639999,52.910000,53.549999,52.520302,8116900
2017-08-15,53.660000,54.080002,53.349998,53.869999,52.834148,7876300
2017-08-16,54.060001,54.099998,53.259998,53.310001,52.284920,7414900
2017-08-17,53.189999,53.410000,52.270000,52.270000,51.264915,6589400
2017-08-18,52.259998,52.419998,51.900002,51.919998,50.921642,6696400
2017-08-21,52.000000,52.080002,51.500000,51.980000,50.980492,5205700
2017-08-22,52.209999,52.619999,52.209999,52.349998,51.343376,4443300
2017-08-23,52.299999,52.410000,51.779999,52.230000,51.225685,5259300
2017-08-24,52.369999,52.709999,52.259998,52.490002,51.480686,6198600
2017-08-25,52.779999,52.849998,52.020000,52.029999,51.029530,8684700
2017-08-28,51.770000,51.810001,51.459999,51.810001,51.376602,4519000
2017-08-29,51.310001,51.860001,51.279999,51.810001,51.376602,4980900
2017-08-30,52.230000,52.290001,51.560001,52.119999,51.684006,4876200
2017-08-31,52.259998,52.590000,52.119999,52.270000,51.832752,8215800
2017-09-01,52.529999,52.770000,51.930000,52.049999,51.614594,5301300
2017-09-05,51.860001,51.900002,49.830002,50.029999,49.611488,17811100
2017-09-06,50.189999,50.770000,49.830002,50.450001,50.027977,16206900
2017-09-07,50.560001,50.689999,50.250000,50.380001,49.958565,10035500
2017-09-08,50.349998,50.450001,48.919998,49.639999,49.224754,12809400
2017-09-11,49.939999,50.669998,49.910000,50.570000,50.146973,7473500
2017-09-12,50.599998,51.070000,50.520000,50.900002,50.474216,4526800
2017-09-13,50.799999,51.110001,50.720001,51.009998,50.583290,6191400
2017-09-14,50.970001,51.590000,50.669998,51.480000,51.049362,7741300
2017-09-15,51.950001,52.290001,51.439999,52.189999,51.753422,13177900
2017-09-18,52.240002,52.369999,51.959999,52.250000,51.812920,6002700
2017-09-19,52.400002,52.500000,52.060001,52.299999,51.862503,5825200
2017-09-20,52.430000,52.520000,51.480000,51.980000,51.545177,8400300
2017-09-21,51.860001,52.200001,51.709999,52.029999,51.594761,5750600
2017-09-22,51.820000,52.230000,51.779999,52.090000,51.654259,4105100
2017-09-25,51.900002,52.290001,51.610001,51.619999,51.188190,8178400
2017-09-26,51.750000,51.869999,50.849998,51.130001,50.702290,9378800
2017-09-27,51.430000,51.610001,51.150002,51.549999,51.118774,8200600
2017-09-28,51.380001,52.040001,51.310001,51.750000,51.317104,5732900
2017-09-29,51.910000,52.040001,51.619999,51.840000,51.406349,5371200
2017-10-02,52.090000,52.160000,51.700001,51.880001,51.446018,4439200
2017-10-03,51.990002,52.220001,51.650002,52.020000,51.584846,4378000
2017-10-04,51.930000,52.119999,51.669998,51.959999,51.525345,4587700
2017-10-05,52.169998,52.430000,51.959999,52.349998,51.912083,5179100
2017-10-06,52.160000,52.630001,52.160000,52.490002,52.050915,4795300
2017-10-09,52.680000,52.980000,52.380001,52.880001,52.437653,5817500
2017-10-10,52.950001,53.900002,52.900002,53.869999,53.419369,8761700
2017-10-11,53.790001,54.380001,53.660000,54.119999,53.667278,9427300
2017-10-12,53.880001,54.180000,52.959999,53.000000,52.556648,7062300
2017-10-13,53.380001,53.380001,52.740002,52.820000,52.378151,7005600
2017-10-16,52.980000,53.000000,52.310001,52.380001,51.941833,5930900
2017-10-17,52.320000,52.439999,51.849998,52.410000,51.971581,7662900
2017-10-18,52.540001,52.669998,52.020000,52.209999,51.773254,6032600
2017-10-19,52.029999,52.400002,52.009998,52.290001,51.852589,6825200
2017-10-20,52.509998,52.590000,51.939999,52.020000,51.584846,8845000
2017-10-23,52.299999,53.779999,52.130001,53.389999,52.943382,9775400
2017-10-24,53.439999,54.439999,53.400002,54.250000,53.796192,11415700
2017-10-25,53.980000,54.430000,53.480000,53.840000,53.389622,7581500
2017-10-26,54.099998,54.389999,53.669998,53.799999,53.349953,5270800
2017-10-27,53.700001,54.700001,53.360001,54.570000,54.113514,8962400
2017-10-30,54.160000,54.770000,54.080002,54.660000,54.202759,7081500
2017-10-31,52.259998,52.490002,50.020000,51.009998,50.583290,29914100
2017-11-01,51.470001,53.490002,50.509998,53.459999,53.012798,15624400
2017-11-02,53.599998,55.680000,53.599998,54.840000,54.381256,17337800
2017-11-03,54.759998,64.989998,54.209999,61.810001,61.292950,80964500
2017-11-06,64.540001,65.330002,62.150002,62.520000,61.997009,58900800
2017-11-07,62.520000,64.160004,62.450001,64.099998,63.563793,23424600
2017-11-08,64.209999,65.790001,64.209999,65.489998,64.942162,26515400
2017-11-09,64.910004,65.330002,63.930000,64.599998,64.059608,15954900
2017-11-10,64.360001,65.099998,63.919998,64.570000,64.029861,9626200
2017-11-13,64.959999,66.820000,64.750000,66.489998,65.933800,24411600
2017-11-14,66.160004,66.800003,65.550003,66.000000,65.447899,14036700
2017-11-15,65.550003,66.480003,65.239998,65.610001,65.061165,10565400
2017-11-16,65.769997,66.540001,65.430000,66.110001,65.556984,12339800
2017-11-17,66.370003,66.949997,66.000000,66.720001,66.161880,13334000
2017-11-20,66.180000,66.849998,65.949997,66.470001,65.913971,9749400
2017-11-21,65.349998,66.930000,65.269997,66.669998,66.112297,11215800
2017-11-22,66.370003,68.260002,66.239998,68.129997,67.560081,15489400
2017-11-24,68.510002,69.279999,68.449997,68.910004,68.333557,9233500
2017-11-27,68.599998,68.919998,68.040001,68.139999,67.570000,20404600
2017-11-28,67.589996,68.410004,67.220001,68.379997,68.379997,12861300
2017-11-29,68.099998,68.199997,66.029999,66.519997,66.519997,17022200
2017-11-30,66.510002,67.099998,65.720001,66.339996,66.339996,15555600
2017-12-01,65.199997,66.120003,64.599998,65.489998,65.489998,15851100
2017-12-04,65.599998,65.699997,63.799999,64.559998,64.559998,17325100
2017-12-05,64.849998,65.029999,64.400002,64.690002,64.690002,9528500
